FCH4_weekly,GPP,PA,TS,TA,P,WS,SWC
,4.198904412,101314.4141,296.5689392,296.3215637,18.89136061,2.326135397,0.623714507
,3.743941176,101795.0156,289.9308472,288.4869995,0.747603306,3.046321869,0.557628214
,3.491477941,101834.2109,292.962616,292.8064575,2.402554499,3.408595562,0.539939642
,3.045102941,101058.0234,291.851532,291.0352173,4.337057471,3.900665283,0.548753083
,2.621139706,101733.0391,288.6038513,288.1593933,10.65813936,3.343233347,0.577162802
,2.464,102025.2969,285.6739807,284.4229126,9.432901628,3.546502352,0.591663659
,2.481397059,101993.3281,287.5352783,286.9502258,5.583063699,4.368065357,0.589683235
,2.285904412,101973.8047,287.7892151,287.3418884,7.506384514,3.713676453,0.566370666
,2.117375,102365.2109,287.1674805,286.9258728,2.239614958,3.26973176,0.583105743
,2.046808824,102065.5234,285.3682251,284.973938,1.273162081,3.318789721,0.572488964
,1.960933824,102454.6719,286.1915283,286.2815247,0.658146513,3.349139929,0.550742626
,1.834566176,102748.1094,283.9748535,283.2485657,0.30830648,3.592390299,0.53119719
,1.834066176,102190,284.663208,284.6581421,1.177315484,3.707531691,0.528191507
,1.795205882,101969.4219,283.7026062,283.0253296,2.047721995,3.884538651,0.539494455
,1.693518382,101819.7422,280.3137512,279.331543,0.166134094,4.058953762,0.525149047
10.66241475,1.657625,101530.7578,283.2834473,282.699646,6.813094951,3.917511225,0.5568133
-8.373368792,1.706775735,102265.0781,280.9117737,280.6535645,3.089454724,4.094517708,0.569240272
4.959687681,2.010529412,101902.2578,285.9386292,286.1442261,5.883383099,3.478847027,0.589262426
-17.13402292,1.861367647,102521.4844,283.375824,282.7409058,1.330670086,3.301778555,0.563178837
57.42532357,1.764573529,101958.2422,282.2778015,281.3948669,5.97443711,2.874493122,0.583011329
30.9879364,1.9496875,101930.6328,280.2775879,279.3363953,5.841848906,3.730695724,0.581866741
21.4745876,1.9815,101229.7656,284.9983826,284.9503174,6.233221851,5.073908806,0.597725987
-19.20141667,2.047205882,102060.3125,285.1968689,285.353241,1.659743255,3.867068768,0.565083206
13.50139564,2.446375,102441.1797,283.6929626,282.6010132,14.65494186,3.402699232,0.602135241
31.80246766,2.858290441,102635.9844,287.1011658,286.9845886,1.646963763,2.664079905,0.566680431
20.09021149,2.961205882,102250.4922,290.8237915,290.3721619,6.948877126,2.33113265,0.601634324
21.90163564,3.092481618,101393.3125,289.2080688,288.0476379,9.076670744,3.598600626,0.592122078
-25.67022179,3.500838235,101065.6406,287.8872681,286.65979,2.512777923,3.836654902,0.562675357
46.6211975,3.971827206,101781.2109,286.334259,285.2436829,0.10223635,2.951049089,0.505266249
44.43208377,4.2945,101902.2578,290.9242859,290.3315125,1.758784754,3.261936426,0.475681782
17.37275936,4.741694853,100861.1406,289.5019836,288.5643616,9.410536848,3.928056717,0.563480973
66.15033246,5.386544118,101901.9844,293.4727478,293.2375183,0.440894306,2.7838552,0.516718864
63.54501478,5.673268382,101441.6953,293.407959,292.3816833,2.602234716,2.908290148,0.490209341
101.8734481,5.660323529,101796.5078,293.5342407,293.0457458,6.276353262,3.269797087,0.502612054
13.02719701,6.120136029,101576.8594,294.6672668,294.2964172,3.325876314,2.860472441,0.50880301
65.44923077,6.843397059,101332.7734,296.8512878,296.5322876,6.814691238,3.990453005,0.532620728
129.1474135,6.987827206,101244.4219,294.0299988,293.336731,1.019168529,2.582496643,0.510720015
118.5698947,7.234691176,101807.9141,295.834259,295.3791504,3.515971825,4.211419106,0.481058657
189.7469608,7.324805147,101747.9453,297.0621948,296.3303223,0.338657905,2.926933527,0.417667389
166.9231257,6.997272059,101161.8672,297.789032,297.1938782,8.674114943,2.93193984,0.503585577
204.2772781,6.983878676,101298.6641,301.2817078,300.809082,0.878593535,2.766012192,0.427508593
209.4037634,6.712088235,101657.1328,300.2199707,299.1112671,19.13736574,2.479553699,0.507853687
249.4933252,6.708227941,101604.3906,300.2176208,299.7970276,3.415333107,4.130197048,0.544272006
289.4480464,6.688066176,101414.8672,300.2588806,299.8240051,14.24439903,3.199358702,0.573531687
350.6671296,6.756106618,101476.3281,299.3980103,298.5942383,8.539930917,1.985293746,0.567768335
330.3220588,6.603558824,101665.1328,299.2702332,298.824646,8.908939548,3.258966684,0.579263508
385.4142157,6.285658088,101384.1406,298.8696289,298.1996155,5.092646927,2.479061127,0.581304908
,6.065977941,101551.5859,297.2375793,296.3429871,13.50797806,2.201926947,0.615268528
301.0422127,5.967496324,101802.3047,297.8890076,297.573761,9.916925803,2.358677626,0.607082963
366.5026967,5.670176471,101454.5781,299.0820007,298.6583862,5.410539452,2.400908947,0.581114411
328.427497,5.063261029,101969.5,295.1031799,294.1317749,1.955270069,3.030657291,0.557925522
,4.686485294,101710.8984,294.6294861,294.0386658,5.939292721,3.131572723,0.556272328
223.3534489,4.722294118,101965.7969,293.2131653,292.4010315,0,2.23440671,0.51695174
203.4928775,4.253941176,101581.0781,295.219635,294.8012695,8.479227312,2.407056093,0.584543526
100.8099537,3.632952206,101931.2891,291.6028442,290.249939,4.025555681,3.261975527,0.576489866
78.06833333,3.412845588,101432.8984,290.5139465,290.2021179,5.115012638,2.630855322,0.569686949
97.74583333,3.030136029,101784.8516,290.1369019,289.7194824,0.359424652,2.948394537,0.545322359
76.8423022,2.413647059,100271.3594,285.8860779,284.0779114,20.37698403,5.796649456,0.607433677
44.53571429,2.375147059,101683.1094,282.4365845,280.9980774,5.73002873,3.597080946,0.590051472
,2.169198529,102689.5,285.6529236,285.3423157,2.528752433,3.63085866,0.573950112
,2.083430147,101940.3828,285.7697449,285.0747375,11.00478508,5.530720234,0.601456523
,2.141882353,102414.6875,280.325592,279.4449158,0.376996555,2.296409607,0.560186386
,2.044025735,102348.2344,285.5691833,285.5167236,1.178912818,2.933109522,0.547046483
,1.785919118,101957.9766,286.133728,285.4986877,9.333859198,4.022818565,0.593423724
,1.815852941,101213.1094,285.4339294,285.1566467,11.46644447,4.17121172,0.609398186
,1.576823529,101597.6406,281.3719482,280.4373169,5.931484047,3.825232506,0.601843476
12.28367682,1.709264706,102215.2031,279.504364,278.5993347,2.474438865,3.012550354,0.595201313
20.00936905,1.918235294,102616.7109,284.7952271,285.8096313,0.242811366,2.534655094,0.566854894
6.474909854,1.807397059,102075.1719,284.8970642,283.8686523,3.583064536,3.33807826,0.566555142
12.30091944,1.772705882,102511.6328,276.5627747,274.1250916,1.293928945,3.262439251,0.555611908
14.04760372,1.889235294,101786.4922,281.6320496,281.1520996,2.370605478,4.586981297,0.557629883
6.531865611,1.862955882,101942.6094,281.553894,281.3056641,22.97282778,3.599433422,0.570059359
17.97384415,1.852194853,101488.8281,281.4170532,280.0284119,5.353030749,3.764720201,0.597009718
20.00286492,1.952176471,101874,280.6031189,280.0916443,5.148558877,3.470918655,0.590761125
,2.164933824,101093.4453,281.0076599,279.9510193,4.977632314,3.68579483,0.594130933
15.54699755,2.370727941,101760.4453,280.4858704,279.3959961,2.560701221,4.40461874,0.568821132
7.938075219,2.419672794,101593,283.8288269,282.8994141,2.896163845,3.983842134,0.568316817
7.890506641,2.462264706,101124.5,281.8398743,280.8020325,2.904151101,2.970172882,0.549219787
13.92582476,2.775566176,101738.8281,281.7580566,281.2643127,0.634184922,3.157535553,0.54415679
,3.294036765,102045.1016,284.0499573,283.1359253,6.255586166,3.426376343,0.560547948
,3.587713235,101676.7109,290.8621216,290.6607056,0.444089121,4.012625694,0.518983185
,3.970544118,102251.2734,290.3232117,289.7565308,11.30670123,4.04437685,0.524478614
,4.504268382,102327.7109,287.9711609,287.164856,0.587859016,3.376324415,0.53474474
,5.191014706,102004.7891,289.717865,289.0808105,4.271562677,4.322114944,0.55751884
27.47815625,6.062966912,101480.625,292.6221313,292.3615723,4.42012446,3.197468281,0.543129027
40.0668537,5.877441176,101878.0234,293.3921509,293.1149597,1.014376292,3.287759066,0.481874406
44.8805783,7.903220588,101831.6719,293.4660645,292.9552612,8.64376314,3.570464611,0.521623194
48.3155196,7.253838235,102164.8125,295.9500122,295.9607544,0.111821006,3.325948954,0.470162153
20.69748045,7.322529412,101546.3672,296.3432312,296.4289551,13.57826497,4.305941582,0.559765577
39.23680538,7.315632353,101374.5625,297.5128479,297.3328552,3.769965377,4.168206692,0.539209902
,7.198540441,101954.6641,296.6267395,296.2781372,7.439292502,3.798588514,0.554265976
,7.471911765,101205.9375,298.4930115,298.3408203,12.0910462,5.136835575,0.568533063
67.72244911,7.695272059,102286.375,298.7289734,298.6703186,6.621401291,3.260257721,0.577268898
,7.675147059,101938.25,298.9455872,298.7857056,6.797119509,3.544082165,0.564173102
,7.544849265,101863.0547,299.9376831,299.6517639,1.559104188,3.019515276,0.513837636
,7.332580882,101317.0781,299.0006409,298.1722107,5.980826449,2.921956539,0.536099851
,7.264481618,101676.8516,297.9629211,297.5395203,7.597438991,2.917307138,0.569859803
,7.038470588,101776.0703,298.7690735,298.7035522,1.672522863,2.636985779,0.530178607
,6.683547794,101701.9141,297.4589844,296.7931213,13.36900052,2.923801422,0.590422988
,6.483676471,102051.1406,297.1593933,296.2887878,9.060695767,2.412569046,0.59032613
,6.469084559,101416.3672,297.3985901,296.9958191,4.571881611,2.991254807,0.556940258
,5.977823529,101558.4844,296.9694214,296.3830566,5.65175293,2.522745132,0.580908239
,5.559496324,101740.5234,296.4812927,295.8299255,0.322683481,2.348461151,0.50660044
61.25854324,5.060036765,101700.7422,293.8236389,292.8411255,9.857820347,3.0148983,0.511226773
41.83404586,4.827459559,101631.2891,291.8777466,290.8733521,0.384983781,3.246948719,0.54853934
28.67852759,4.654264706,101820.1484,294.0673523,293.6731873,0.717251911,2.365227461,0.512146056
-26.28725641,4.2240625,101436.0859,293.6225586,292.7424927,32.48240426,3.813543081,0.608973205
,3.558463235,101528.0156,292.5708923,291.6096497,6.586257834,3.145554304,0.587303758
202.2069495,3.089040441,101784.2109,286.6793823,285.3274536,2.607026836,2.39086318,0.582118928
81.62991967,2.979176471,101927.2422,289.1512756,288.8405151,9.429706261,3.40554595,0.573315561
62.0183545,2.531974265,102383.6328,287.0912476,286.2757874,1.316293026,3.327672243,0.577617049
36.26869781,2.429551471,102368.5469,284.0012207,283.1783447,3.707664786,3.242908955,0.565879703
9.373078265,2.011577206,102401.1406,285.0336304,283.5758667,1.578273484,3.780471563,0.56587714
12.54004537,1.791176471,102326.3984,281.1468811,280.5361328,14.22203518,3.636345387,0.590363681
26.31266838,1.819985294,101989.8828,285.8808289,285.9413757,2.030350035,3.406903505,0.575775206
7.788428864,1.841845588,102152.9141,281.1746521,280.0769653,11.36261225,3.44136095,0.593504727
14.41033556,1.871661765,102184.0234,284.6822815,285.8730164,0.007987214,3.928795576,0.577907562
8.577299038,1.835941176,102306.1172,282.2461853,281.3561401,5.389773287,3.347470522,0.594946444
-2.586313971,1.687415441,102030.4922,281.2637634,280.0189514,6.854627747,3.991462469,0.605936646
12.35562857,1.832375,102334.8203,281.3130798,281.8408813,7.891368121,3.721990824,0.593988955
6.849782471,1.667165441,101329.6406,280.9634705,280.1881409,3.924916964,3.190431595,0.591703832
15.75110041,1.439176471,101708.4219,276.0473633,274.2782593,1.43130892,4.216948032,0.562567651
-13.94538039,1.596959559,102215.1406,278.2173767,277.1904907,5.346641876,3.443864346,0.59665066
,1.587161765,102132.1953,280.045166,278.4902954,3.694885643,3.896454573,0.596041203
,2.027742647,101517.5391,278.8749695,278.362793,15.66771977,4.368224621,0.611636579
,2.062808824,101794.1719,284.9540405,285.3228149,2.492011059,3.6513381,0.593096435
0.910794276,2.018761029,101816.1797,279.8229675,278.1060791,1.734822989,3.879287243,0.57152462
17.82666167,2.321007353,101584.2031,281.0127563,280.3656006,13.37538846,4.881930351,0.596588075
0.833236744,2.303830882,101265.7031,283.0934448,282.3032837,7.897757925,4.444327831,0.580358922
-1.289409444,2.546,101749.4453,283.9125061,282.7649231,3.154949984,3.44220686,0.584284663
6.352948501,3.090764706,101719.2969,283.0864563,282.3972778,3.977633081,4.392191887,0.586759388
9.514343778,3.427647059,101502.1016,288.9396667,288.796936,3.461658955,4.236504555,0.555196941
15.2202936,3.430654412,101818.7734,290.0833435,289.9953308,4.455268383,3.607543945,0.570498526
24.92570588,3.851382353,102117.6172,285.966156,284.5722961,18.83225702,5.326910973,0.606740654
5.092048106,4.617452206,101357.7734,289.3481445,288.874176,3.84025299,3.312165976,0.573390663
,5.359227941,101392.4609,292.1811218,291.9280396,4.308303818,3.777774334,0.577412486
,6.250231618,101973.9844,295.0281677,294.9273071,0.276357634,3.201709986,0.502865851
,7.246676471,101973.2266,293.7715454,293.0439758,7.091048639,3.478704453,0.521446168
76.55573601,7.423375,101739.4141,294.7700195,294.4790649,0.123003105,3.44124341,0.468935639
63.4941273,7.605742647,101942.9375,294.370575,293.1207581,0.605430861,3.343155384,0.411023945
61.18933768,7.350580882,101294.875,296.3401794,296.0989075,6.619803607,3.029256105,0.467259973
102.4621069,7.291808824,101567.0859,297.9496155,297.4653625,4.293926992,3.009227991,0.500873744
100.5443413,7.500378676,101585.5078,298.5476379,297.8717651,8.961656131,2.947424173,0.514767647
94.64078637,7.578661765,101747.3594,298.1359253,297.7822571,3.456866601,2.437646627,0.538408399
102.8655073,7.405882353,101706.6797,298.4226379,298.0794373,7.271559443,3.862915516,0.509713888
112.4249313,7.451176471,101777.1875,299.191925,298.8019104,5.63577842,3.515623331,0.511412978
,7.408610294,101725.1016,297.4543152,296.9343262,12.25398574,2.918121338,0.584464967
137.2372596,7.206117647,101330.9375,298.6607971,298.3163452,12.77155615,2.615151882,0.595744669
126.234586,6.932871324,101802.1094,296.8738098,296.4780579,22.18369022,2.282113314,0.591811538
149.9414652,6.787676471,101627.0547,297.1552734,296.8978882,4.98721702,2.453402758,0.589233279
187.2947278,6.767301471,101300.1406,297.9188843,297.7651062,2.206068719,2.472247601,0.546467841
165.3019833,6.716691176,101512.6016,298.0278931,297.4992676,2.821084578,2.972175837,0.555214465
188.2084311,6.525360294,101794.2422,298.20401,297.8830872,1.124599832,2.7323246,0.498189539
181.8817796,6.254264706,101803.2266,298.9384155,298.3312073,9.576669894,2.504417896,0.53793335
,5.617341912,101821.25,296.8117676,296.0375671,8.730025962,2.411448717,0.601434767
164.336485,5.300272059,101585.25,295.1385193,294.5097961,12.17411365,3.365777731,0.595305562
158.5144796,4.868863971,101937.6797,294.0705261,293.3886414,7.969642989,3.367409468,0.608777046
203.5710695,4.620132353,101474.3125,292.3141785,291.5318298,1.233225921,2.540342093,0.55110836
130.6201969,4.339702206,101920.8672,293.7140198,293.6139221,2.186899539,3.073859692,0.530872405
182.5911164,3.840713235,101318.8984,291.6934509,291.0186157,2.888177056,3.474114656,0.544642627
148.3143927,3.462856618,101382.4453,288.2107544,287.3019714,0.099041463,3.196555853,0.500908017
75.73825092,2.710176471,101599.1797,287.0971069,285.8785706,2.038337057,4.253660679,0.50812757
59.12567067,2.372786765,101697.0469,287.0309448,286.9762573,1.348241931,3.159029722,0.499408513
18.84703986,2.261345588,101769.1641,285.6895142,284.1628723,12.93449663,3.364043713,0.593501389
,2.142930147,102310.9766,282.2106323,281.8554993,3.006387735,3.613975286,0.574839234
21.00604286,1.942602941,102242.1641,283.4869995,282.8268738,15.21244831,3.614330769,0.599814236
11.57639425,1.868540441,102421.1406,285.2931519,284.6495667,1.988816541,4.120005608,0.571162283
24.62186364,1.925220588,101674.5781,279.6975403,278.7706909,1.447283314,3.13807559,0.567974508
,1.749382353,102009.8047,281.464325,280.8660278,3.372202162,2.904596806,0.568812788
,1.703470588,102043.4297,284.3700867,284.4809265,7.866607979,3.375592232,0.600934803
-3.297484427,1.712922794,102435.7891,282.9481201,282.8685303,3.407346318,3.746329069,0.587668598
-1.924554417,1.609683824,102834.625,278.0227356,276.8148499,9.616606869,4.045361996,0.582632363
-21.17465752,1.832933824,101836.9453,280.8750305,280.4112244,3.231627168,3.452654123,0.597059727
-7.780806257,1.716147059,101314.6172,280.8026123,279.7646484,16.06228948,3.529570341,0.596307576
8.453119471,1.860238971,102150.0469,277.7819824,277.0800476,3.402553499,3.982858181,0.584806502
-0.540201504,1.587220588,101658.5547,279.9624939,279.276947,9.408940561,4.772268772,0.601396382
,1.481981618,101677.8203,275.1367493,272.5818787,6.527151447,4.148924351,0.587032378
,1.679632353,102258.3828,275.5229797,273.8999634,5.568686407,4.206496716,0.603659809
,2.136363971,102474.5156,278.9644165,278.9850464,9.800313972,4.159198284,0.608926475
-1.812717598,2.569720588,102321.3281,282.7826233,282.3520813,2.142171143,4.08185482,0.581095278
-7.830907272,2.591742647,102033.8281,286.1002197,285.5016174,5.869005807,3.820252657,0.594967425
-8.116725856,2.558441176,102118.3281,283.4388733,282.4143066,3.49999778,3.419453144,0.580894887
15.3499248,3.121838235,101620.2734,283.6528625,282.881073,4.646961577,4.087767601,0.589859426
14.5764251,3.410669118,102279.0703,287.1548767,287.4121704,0.343450287,3.237457514,0.541036665
10.84138623,3.833316176,102111.1094,290.3832092,289.947876,8.289131336,3.328025103,0.576454043
25.60965924,4.158926471,101573.6016,291.3079224,291.1348877,6.859420333,2.88416028,0.574219704
21.49982669,4.692540441,101014.2031,287.6103821,286.3612061,1.746005146,3.095615625,0.544787228
23.49039369,5.515426471,101742.3516,288.777771,288.3628235,2.75878422,2.837422848,0.544526577
16.03339477,6.006577206,101901.6094,294.021698,294.4856262,8.389770053,4.45872736,0.553679109
40.7020999,6.861323529,102190.2656,293.7484436,293.256012,1.629391802,2.814611435,0.533723652
35.16732158,7.605305147,102290.7266,293.7835083,293.3010559,1.24600553,2.763788223,0.506003499
,7.307426471,102034.4766,296.5629883,296.1994629,3.840252757,2.154911518,0.455050886
39.88209167,7.654948529,101540.3203,295.6364746,295.1658325,10.48721373,2.8836689,0.573889911
51.19770385,7.879323529,101599.9453,299.947998,300.0310974,2.143768361,2.638807058,0.521718383
,7.743731618,101576.1406,301.1021118,300.8166504,2.394567011,3.287303448,0.491764814
,7.641691176,101391.9453,299.1787415,298.6204529,8.72044079,3.432146072,0.533282816
,7.702349265,101657.125,299.4858398,299.0691528,7.563891355,3.755934954,0.54331857
69.63549615,7.798058824,101348.3203,299.5866699,299.0924988,8.482421748,3.175178051,0.561575711
101.1285901,7.754051471,101191.9453,299.8313599,299.6199646,1.934503438,2.669384241,0.52257669
129.0217187,7.551772059,101476.4531,298.3547363,297.993988,13.78593314,2.310756207,0.552408278
106.1155622,7.260301471,101362.2578,299.4711914,299.1608276,3.028751817,2.791957378,0.509544432
81.89756249,7.051132353,101218.8984,298.4445801,297.8035278,7.945680991,2.968273163,0.559690416
81.29018094,6.797018382,101855.9453,297.4457092,297.0071716,0.400958175,1.709384799,0.499341667
67.40812832,6.462669118,101411.4141,297.9595337,297.4255371,9.674115106,2.169626713,0.574156225
68.51899394,6.359536765,101839.4219,296.7726746,296.3937073,13.41372821,2.608007431,0.593725145
76.40951446,6.336941176,101615.8984,298.4434204,298.0097656,4.305108916,2.427669287,0.57784158
94.16964332,5.471257353,101525.2891,295.912262,295.1859436,5.741209723,2.577813864,0.580982625
81.0881093,5.657977941,101603.4219,295.849884,295.7072144,1.88817759,3.819502115,0.535455287
,5.223683824,101656.8672,295.7892761,296.0024109,37.39932925,5.324654102,0.627454937
,4.548558824,101047.0156,295.2547913,294.6626587,21.56867459,4.773999691,0.631646276
123.4619548,4.040551471,101361.75,292.704834,291.9888306,3.835460404,3.038042068,0.5967592
264.2032965,3.720845588,102334.8047,287.8697205,286.3887634,0.007987214,2.755178452,0.554216743
173.2312805,3.514091912,102316.9609,289.9935913,289.8459778,1.023960998,3.079227448,0.523894966
157.0637271,3.336852941,101690.9141,291.1672974,290.8084717,13.82746641,2.99093461,0.603865147
,2.727183824,102053.6172,292.106781,291.732666,26.58624016,3.423170567,0.623991668
,2.373485294,102183.7656,286.1179199,285.9456177,0.004792329,2.834630251,0.573301315
,2.278955882,102158.2969,285.2745667,284.1463928,13.69487774,4.023453236,0.608780384
,2.220926471,102544.5078,286.9533386,286.8556213,1.327474951,2.611801863,0.578682363
27.04237772,2.190360294,102482.2734,284.2558899,283.5449829,4.437696654,3.005775452,0.588125229
37.0082647,2.166926471,101683.0391,288.5733032,289.0302124,0.364217005,2.976327896,0.575715065
38.48105947,1.996022059,102105.2422,287.0626831,286.9066467,6.912135519,3.587174892,0.596638083
5.375495192,2.134117647,102164.4219,292.5818481,293.1559448,5.350635387,3.699026585,0.598228157
40.87303727,1.775382353,102226.6016,282.5292358,280.4408264,2.111819806,3.736013889,0.590412974
21.35622113,1.809139706,101626.0625,282.6946411,281.6851501,3.41533334,4.118485451,0.588016808
6.296489843,1.494705882,101624.5781,278.5028381,276.7125244,6.854627747,4.11295414,0.599480271
5.071640734,1.957117647,101709.5234,278.4403076,278.1124878,10.65334678,3.538886547,0.599366605
7.545594479,1.825507353,101704.8594,284.1182861,284.2824402,3.87539668,4.170494556,0.580104172
-0.697733592,1.714897059,101444.625,280.2067566,277.9151306,28.66451442,4.983279228,0.615392089
-0.686302511,1.958191176,102236.4922,277.3021851,276.2348328,4.369006492,3.990081787,0.589362681
5.914445431,2.326014706,101815.6641,284.3504333,284.3654175,3.16932681,4.306639671,0.587363839
9.485065317,2.624716912,101744.2344,283.2224121,282.1454773,1.343449578,3.798395872,0.567158818
7.848102685,2.818485294,102234.0859,282.7964783,281.9295044,6.976033561,3.496349096,0.581327438
11.1497482,2.942448529,101523.4766,290.3318481,290.3583374,1.450478099,3.060782909,0.548404872
9.872767923,3.073647059,101699.4375,286.1507263,285.1393127,1.348241931,3.664025545,0.533699453
19.00381126,3.367003676,101867.1641,289.1681213,288.5247192,8.554306813,3.651979446,0.55858916
21.38580107,3.470213235,101539.8672,287.5856323,286.5911255,5.771561526,4.787030697,0.576888084
14.19231723,3.877705882,101949.8516,285.4846191,284.4526672,3.913735505,3.678852558,0.55359894
21.8763556,4.153117647,102396.9141,286.8588257,285.8596191,0,3.865151167,0.511595786
7.871234359,4.267985294,101485.3203,291.1289368,290.8105164,3.632585285,3.755895853,0.51396358
16.15489194,4.733698529,101265.2422,292.6506653,291.6059875,9.031942114,3.4098804,0.517517865
19.5486126,5.764919118,101358.2266,292.3439331,291.7953186,4.020763561,2.348460674,0.565869689
48.84452558,5.712676471,101655.9453,292.6072083,291.6531067,13.67890369,3.194267511,0.557295918
49.77473061,6.508514706,101693.6406,292.0238953,291.5696106,8.24280642,3.05012393,0.593682587
72.43295287,6.720345588,101780.1641,296.004303,296.0140991,8.399355225,2.212300539,0.576054037
137.2536883,7.403849265,101172.6797,297.1412048,296.9169922,27.9600434,2.871520281,0.613201261
179.545227,7.599529412,101404.9766,296.9051208,296.5213318,3.722042311,3.019178867,0.554645956
199.7818608,7.508555147,101716.6328,297.0623474,296.8788147,4.995204043,3.940918684,0.570124507
210.3650142,7.70325,101642.5469,298.3045044,297.8703003,4.426514264,2.838227749,0.520658851
268.6463394,7.728283088,101560.7656,299.226593,299.0263062,8.701272309,2.915929794,0.591183603
302.43953,7.448617647,101451.5859,300.6435852,300.2719421,4.107025452,2.486112833,0.546454489
241.5211572,7.451294118,101938.0547,300.0048523,299.5545349,13.69967032,3.037559032,0.58192271
289.514817,7.498683824,101573.0781,300.7741394,300.4619446,1.03674049,2.831408978,0.536860466
222.1641189,7.381705882,101524.3125,300.4043884,300.1247559,14.59264103,3.003414392,0.582401097
326.5658777,7.249382353,101688.4297,299.8215637,299.367157,6.353030913,2.187885761,0.598430693
416.7619751,7.069301471,101919.0469,301.2442322,300.801239,0.552715326,3.175486803,0.53500855
257.5498074,6.741845588,101715.3984,299.0166016,298.3240662,6.969643291,2.184423923,0.566848218
280.9689345,6.351930147,101706.7969,299.0672302,298.5481873,2.244407311,2.66085434,0.521772563
199.2434737,6.042,101596.7656,296.9499512,296.1677856,22.50317857,3.590656281,0.588932633
373.4167005,5.857709559,101877.3047,297.9272156,297.3309937,4.637376871,2.697833776,0.56281811
305.3845562,5.571794118,101666.2422,297.6359558,297.1339722,6.854627281,2.927499056,0.577522695
,5.4135,101644.6797,296.3995972,295.6674194,2.271563979,2.193418026,0.581427515
,4.678588235,101736.9453,296.0507813,295.4995422,3.59424646,3.262940168,0.572925627
,3.963694853,101768.0625,293.0679321,292.3512268,21.13257349,5.363532066,0.603506148
,3.750448529,102072.8203,292.353302,291.7499695,0.027156531,2.563576221,0.546906233
,3.200588235,101819.2969,289.7438965,288.4946899,0.701277459,3.168161392,0.516109407
318.0904157,3.023323529,102239.4922,290.0569763,289.4580688,0.226836899,2.979292154,0.492401838
345.5638672,2.530981618,102113.9609,287.0928345,285.7345886,2.186899539,3.600440741,0.509956777
244.7521605,2.344882353,101730.0469,285.0124512,283.9706421,2.030350035,2.830883503,0.516864955
212.7116326,2.313426471,101995.4844,282.3208313,281.5028381,0.001597443,3.259737015,0.493945628
101.819281,2.119735294,101883.9453,286.2625122,286.6915588,1.980829285,3.715653658,0.492420971
75.61328843,1.827816176,101683.1016,284.2759094,283.3590393,8.894562721,3.188590288,0.556945264
49.85177968,1.683088235,102279.6641,281.1307373,279.9973755,3.383383853,3.031116724,0.571860969
25.41561269,1.707106618,102585.0078,281.3284912,280.4888916,4.413735121,4.06609726,0.581380844
22.99097458,1.626323529,102309.0938,283.3835754,283.1498413,0.811323524,3.488433599,0.559136212
,1.529165441,101598.3203,283.9084167,283.5597229,12.15174887,3.088502884,0.599662185
30.02514744,1.686683824,103195.7031,279.7323914,278.9060669,2.976035932,3.97546339,0.587667763
,1.855426471,102073.7422,283.6072083,283.0623474,2.57348083,2.659391165,0.576844752
,1.979676471,100470.5156,285.0621643,284.5905151,8.603828028,3.939518452,0.592190564
,1.948073529,101716.7578,281.588562,280.5022888,1.003194135,3.849096537,0.553006113
,2.091352941,101810.7031,282.4496155,281.8480835,4.937696271,3.577796936,0.575746
,2.389496324,101250.3984,283.0793762,282.5221558,1.269967179,3.71753335,0.56778419
,2.552558824,101600.3594,285.8323975,285.9370422,0.196485475,2.511820555,0.537659466
,2.484897059,102200.3125,286.3635559,285.3193054,0.976037642,4.068367004,0.51539135
,2.359558824,102606.5547,283.5477905,282.5521851,1.151756383,3.464934826,0.499143809
,2.459709559,102057.8516,280.2139282,278.3879089,9.370600805,4.234571934,0.542464435
9.37651894,2.943970588,102294.0469,282.5118103,281.6860046,5.97922923,3.47143507,0.58613646
14.29350783,3.236529412,101730.3594,288.4380493,288.4132385,2.29233061,3.540308237,0.542842686
,3.653786765,101232.6328,288.8263855,288.0823059,9.099035524,4.541846752,0.575516284
,4.057452206,102471.5156,289.3671875,288.9380188,0.455271249,2.555306196,0.53062284
,4.566029412,102063.4453,292.9820251,292.7309875,0.793929154,3.856772661,0.48190695
,5.289691176,101227.5,293.6406555,293.3659973,7.608621381,4.433591366,0.535877764
,6.057617647,101360.3047,294.8089294,294.4628906,6.282743067,5.11414957,0.526358783
,6.424709559,101171.3672,291.1860046,290.1881409,6.968046073,2.685701609,0.542850196
,6.244588235,101616.7578,294.7423401,294.4725037,2.768368926,3.175252914,0.529065609
,6.792029412,101196.8359,295.133728,294.4616089,18.75397936,3.82786417,0.587593496
,7.053433824,101495.5234,297.2823181,296.943634,1.984024188,2.710511684,0.546004474
,7.42825,101183.8047,295.4978638,294.8851929,4.159741569,3.614662409,0.529463887
,7.501294118,101671.8359,297.7875977,297.6306152,4.070284776,2.929983616,0.521916211
,7.621158088,101604.5859,298.5248108,298.5745544,6.333861966,4.697817326,0.573780537
,7.825955882,101850.5469,297.9360046,297.4880676,4.6821055,2.486677885,0.547864676
,7.256455882,101635.3828,299.7457886,299.2601624,12.73801085,2.904918432,0.604552329
,7.196647059,101802.1172,299.9487915,299.6064453,9.88817215,3.681362152,0.590807855
,7.280569853,101663.9609,299.1885376,298.663147,12.817882,2.195513487,0.608574092
